id,category,difficulty,context,question,optionA,optionB,optionC,optionD,correct,explanation
295,字詞辨識,easy,,"句子「這套紅木家具看起來古色古香，價值不菲。」中的「傢具」應改正為：","傢具","家俱","傢俱","家具",D,"錯別字「傢具」應改為「家具」，指家用器具。"
296,字詞辨識,medium,,"句子「這位年輕的科學家因其卓越的研究成果而蜚聲國際。」中的「斐聲」應改正為：","斐聲","菲聲","蜚聲","蜚昇",C,"錯別字「斐聲」應改為「蜚聲」，表示揚名國際。"
297,字詞辨識,medium,,"句子「對於他突然的離開，大家都感到十分揣測不安。」中的「惴測」應改正為：","惴測","揣測","惴度","揣度",B,"錯別字「惴測」應改為「揣測」，意指推測原因。"
298,字詞辨識,easy,,"句子「針灸是中醫傳統的治療方法之一，對某些疾病有顯著療效。」中的「針炙」應改正為：","針拠","針灸","針咎","針佺",B,"錯別字「針炙」應改為「針灸」，指中醫治療方式。"
299,字詞辨識,medium,,"句子「他常常在眾人面前自詡其功，引人反感。」中的「自翊」應改正為：","自翊","自詡","自夸","自吹",B,"錯別字「自翊」應改為「自詡」，表示自我誇耀。"
300,字詞辨識,medium,,"句子「將軍坐鎮中軍帳，運籌帷幄，決勝千里。」中的「坐陣」應改正為：","坐陣","坐鎮","坐席","坐駐",B,"錯別字「坐陣」應改為「坐鎮」，表示指揮作戰。"
301,字詞辨識,medium,,"句子「畫家巧妙地運用色彩渲染，使畫面更具感染力。」中的「暄染」應改正為：","暄染","按染","渲染","染繪",C,"錯別字「暄染」應改為「渲染」，指用色彩營造氣氛。"
302,字詞辨識,easy,,"句子「醫生正在檢查病人的脈搏，判斷其健康狀況。」中的「脈膊」應改正為：","脈捕","脈博","脈剝","脈搏",D,"錯別字「脈膊」應改為「脈搏」，表示心臟搏動。"
303,字詞辨識,medium,,"句子「宇宙的浩瀚無垠，總能引發人們無限的遐想。」中的「浩翰」應改正為：","浩翰","浩渺","浩瀚","浩秀",C,"錯別字「浩翰」應改為「浩瀚」，形容廣闊無垠。"
304,字詞辨識,easy,,"句子「他面對困難時所表現出的英雄氣概，令人敬佩。」中的「氣慨」應改正為：","氣慨","氣蓋","氣概","氣忾",C,"錯別字「氣慨」應改為「氣概」，表示英雄本色。"
305,字詞辨識,easy,,"句子「為了趕上早班火車，他凌晨四點就起床了。」中的「零晨」應改正為：","零時","凌晨","早晨","黎明",B,"錯別字「零晨」應改為「凌晨」，指午夜後至清晨之間。"
306,字詞辨識,medium,,"句子「連續的失敗使他感到心灰意冷，精神萎靡不振。」中的「萎糜」應改正為：","萎糜","萎沓","萎靡","萎瘦",C,"錯別字「萎糜」應改為「萎靡」，形容精神低迷。"
307,字詞辨識,medium,,"句子「他的計劃非常縝密，考慮到了各種可能發生的情況。」中的「慎密」應改正為：","慎密","陳密","縝密","臻密",C,"錯別字「慎密」應改為「縝密」，意指計劃周到細緻。"
308,字詞辨識,medium,,"句子「巫婆口中唸唸有詞，對著小人像進行惡毒的詛咒。」中的「咀咒」應改正為：","囀咒","詛咒","咀詛","咒罵",B,"錯別字「咀咒」應改為「詛咒」，表示用惡毒言語降禍。"
309,字詞辨識,medium,,"句子「那部電影的結局出人意料，給觀眾帶來了強烈的震撼。」中的「震憾」應改正為：","震感","震悍","震撼","震動",C,"錯別字「震憾」應改為「震撼」，表示強烈衝擊感。"
310,字詞辨識,medium,,"句子「偵探根據現有的線索，一步步演繹出兇手的作案過程。」中的「演譯」應改正為：","演譯","演繹","演謁","解析",B,"錯別字「演譯」應改為「演繹」，即根據線索推理。"
311,字詞辨識,medium,,"句子「這件玉器雖然精美，但細看之下仍有一些微小的瑕疵。」中的「暇疵」應改正為：","疵漏","瑕疵","虧疵","缺疵",B,"錯別字「暇疵」應改為「瑕疵」，表示細小的缺點。"
312,字詞辨識,medium,,"句子「這座古老的寺廟需要定期進行修葺，以保持其原貌。」中的「修茸」應改正為：","修補","修葺","修繳","修理",B,"錯別字「修茸」應改為「修葺」，指定期修繕以保原貌。"
313,字詞辨識,easy,,"句子「孩子們在草地上追逐嬉笑，玩得不亦樂乎。」中的「嘻笑」應改正為：","嘻笑","嬉笑","嘻呵","嬉呵",B,"錯別字「嘻笑」應改為「嬉笑」，表示快樂地笑。"
314,字詞辨識,easy,,"句子「生活中總有些瑣碎的事情需要我們去處理。」中的「鎖碎」應改正為：","鎖碎","瑣碎","碎碎","零碎",B,"錯別字「鎖碎」應改為「瑣碎」，表示細碎琐事。"
315,字詞辨識,easy,,"句子「他今天遲到的緣故是因為路上堵車了。」中的「原固」應改正為：","原固","緣故","原因","原委",B,"錯別字「原固」應改為「緣故」，表示原因。"
316,字詞辨識,medium,,"句子「打折促銷的消息一出，顧客們立刻蜂擁而至。」中的「蜂湧」應改正為：","蜂湧","蜂擁","蜂聚","蜂流",B,"錯別字「蜂湧」應改為「蜂擁」，形容人群迅速聚集。"
317,字詞辨識,medium,,"句子「老師耐心地向學生們灌輸正確的價值觀念。」中的「貫輸」應改正為：","貫輸","灌輸","貫通","灌注",B,"錯別字「貫輸」應改為「灌輸」，表示將思想傳授給學生。"
318,字詞辨識,medium,,"句子「我們不應藐視任何一個人的努力和付出。」中的「渺視」應改正為：","渺視","藐視","瞧視","輕視",B,"錯別字「渺視」應改為「藐視」，意味輕視。"
319,字詞辨識,easy,,"句子「我和他雖然多年未見，但彼此依然非常熟悉。」中的「熟識」應改正為：","熟識","熟悉","熟知","了解",B,"錯別字「熟識」應改為「熟悉」，表示彼此非常了解。"
320,字詞辨識,easy,,"句子「他年紀輕輕就表現出過人的膽識和才華。」中的「膽色」應改正為：","膽色","膽識","膽量","膽魄",B,"錯別字「膽色」應改為「膽識」，指有見識與膽量。"
321,字詞辨識,easy,,"句子「回想起自己過去的錯誤，他感到深深的內疚。」中的「內咎」應改正為：","內咎","內疚","內愧","懊悔",B,"錯別字「內咎」應改為「內疚」，表示內心自責。"
322,字詞辨識,easy,,"句子「這家餐廳的特色菜餚吸引了許多食客前來品嚐。」中的「特式」應改正為：","特式","特色","特風","特樣",B,"錯別字「特式」應改為「特色」，表示獨有風格。"
323,字詞辨識,medium,,"句子「學校將提供獎學金，以資鼓勵成績優異的學生。」中的「以茲」應改正為：","以茲","以資","以此","以鑑",B,"錯別字「以茲」應改為「以資」，表示作為支持。"
324,字詞辨識,easy,,"句子「我們不應該隨意糟蹋糧食，要珍惜每一粒米。」中的「糟塌」應改正為：","糟塌","糟蹋","糟捉","糟耗",B,"錯別字「糟塌」應改為「糟蹋」，表示浪費。"
325,字詞辨識,easy,,"句子「這個重要的內容，老師在課堂上重複強調了好幾遍。」中的「重覆」應改正為：","重覆","重複","復述","反覆",B,"錯別字「重覆」應改為「重複」，表示多次說明。"
326,字詞辨識,medium,,"句子「這本書是他多年研究的精粹所在，值得一讀。」中的「精萃」應改正為：","精萃","精粹","精華","精萃",B,"錯別字「精萃」應改為「精粹」，意指精華。"
327,字詞辨識,easy,,"句子「運動過後，他感到肌肉有些鬆弛，需要放鬆一下。」中的「鬆馳」應改正為：","鬆操","鬆弛","鬆懈","鬆遲",B,"錯別字「鬆馳」應改為「鬆弛」，表示肌肉放鬆。"
328,字詞辨識,easy,,"句子「對於他英年早逝的消息，朋友們都感到非常惋惜。」中的「婉惜」應改正為：","婉惜","惋惜","哀惜","悼惜",B,"錯別字「婉惜」應改為「惋惜」，表示感到可惜。"
329,字詞辨識,easy,,"句子「夜晚，許多昆蟲會被熒光燈吸引過來。」中的「螢光」應改正為：","螢光","熒光","螢焰","熒焰",B,"錯別字「螢光」應改為「熒光」，指發光現象。"
330,字詞辨識,medium,,"句子「城市的煩囂有時讓人感到疲憊，渴望片刻的寧靜。」中的「繁囂」應改正為：","繁囂","煩囂","繁憂","煩憂",B,"錯別字「繁囂」應改為「煩囂」，形容環境嘈雜。"
331,字詞辨識,medium,,"句子「這次談判的成功是我們關係改善的轉捩點。」中的「轉淚點」應改正為：","轉折點","轉捩點","轉變點","轉淚點",B,"錯別字「轉淚點」應改為「轉捩點」，指關鍵轉折。"
332,字詞辨識,easy,,"句子「辛勤的付出終於換來了豐碩的收穫。」中的「收獲」應改正為：","收獲","收成","收穫","收割",C,"錯別字「收獲」應改為「收穫」，表示所得成果。"
333,字詞辨識,medium,,"句子「市場上充斥著不少名牌的贋品，消費者需謹慎辨別。」中的「膺品」應改正為：","膺品","贋品","贗品","贗輩",B,"錯別字「膺品」應改為「贋品」，指仿冒品。"
334,字詞辨識,easy,,"句子「經過大家的共同努力，這次活動取得了圓滿成功。」中的「完滿」應改正為：","完滿","圓滿","完美","完璧",B,"錯別字「完滿」應改為「圓滿」，表示結果圓滿無缺。"
335,字詞辨識,medium,,"句子「他性格粗獷豪爽，不拘小節，是個值得交往的朋友。」中的「粗曠」應改正為：","粗曠","粗獷","粗拷","粗遼",B,"錯別字「粗曠」應改為「粗獷」，形容性格豪放不拘小節。"
336,字詞辨識,easy,,"句子「運動員每天都要進行艱苦的鍛煉，以提升競技水平。」中的「鍛鍊」應改正為：","鍛鍊","鍛煉","鍛練","鍛訓",B,"錯別字「鍛鍊」應改為「鍛煉」，表示通過訓練提升能力。"
337,字詞辨識,medium,,"句子「警方已經發出通緝令，全力追捕在逃的嫌疑犯。」中的「通輯」應改正為：","通輯","通緝","通寘","通繫",B,"錯別字「通輯」應改為「通緝」，表示追捕令。"
338,字詞辨識,medium,,"句子「他總喜歡在別人面前炫耀自己的財富和地位。」中的「眩耀」應改正為：","眩耀","炫耀","眩煥","炫煥",B,"錯別字「眩耀」應改為「炫耀」，意指誇示財富。"
339,字詞辨識,medium,,"句子「這家小型科技公司憑藉創新技術迅速崛起。」中的「掘起」應改正為：","掘起","崛起","掘漲","崛揚",B,"錯別字「掘起」應改為「崛起」，表示迅速興盛。"
